,id_post,fecha_publicacion,hora,categoria,impresiones,vistas,likes,comentarios,shares,longitud,mes,engagement,engage_pond,rango_longitud
2770,2771,2026-02-22 10:32:55,10,design,31272,28000,1599,198,91,283,2,6.74,11.14,Corto
2771,2772,2026-07-26 14:46:34,14,tech,1817,1487,42,18,20,470,7,5.38,18.43,Medio
2772,2773,2026-02-25 10:18:09,10,design,9321,7160,365,23,26,270,2,5.78,9.29,Corto
2773,2774,2026-03-13 07:12:09,7,design,981,810,51,5,2,288,3,7.16,10.74,Corto
2774,2775,2026-06-16 07:16:24,7,business,5021,4420,72,27,39,193,6,3.12,11.13,Muy Corto
2775,2776,2026-03-24 06:43:15,6,tech,330,223,6,1,3,385,3,4.48,15.25,Medio
2776,2777,2026-04-30 08:44:11,8,design,782,705,43,2,1,225,4,6.52,8.37,Corto
2777,2778,2026-04-03 09:26:44,9,design,2786,2024,104,8,7,355,4,5.88,9.49,Corto
2778,2779,2026-07-13 15:12:46,15,tech,3380,2897,97,24,48,483,7,5.83,19.92,Medio
2779,2780,2026-03-16 05:36:40,5,tech,3273,2735,99,39,48,378,3,6.8,23.36,Medio
2780,2781,2026-04-03 21:34:44,21,business,4634,3465,63,25,34,178,4,3.52,12.55,Muy Corto
2781,2782,2026-03-28 17:52:43,17,design,29564,23176,1271,62,70,337,3,6.05,8.97,Corto
2782,2783,2026-04-05 23:13:31,23,design,5487,3890,218,15,10,315,4,6.25,9.2,Corto
2783,2784,2026-06-26 08:43:30,8,tech,556,409,15,2,4,495,6,5.13,13.45,Medio
2784,2785,2026-03-06 19:33:10,19,business,713,564,13,1,2,170,3,2.84,5.85,Muy Corto
2785,2786,2026-05-21 09:29:13,9,tech,11307,9251,264,135,145,499,5,5.88,21.23,Medio
2786,2787,2026-02-28 15:47:25,15,tech,14158,9969,286,102,179,416,2,5.69,21.33,Medio
2787,2788,2026-07-26 10:28:10,10,design,25771,20492,1220,160,51,273,7,6.98,11.07,Corto
2788,2789,2026-08-01 09:54:05,9,tech,577,376,8,5,7,269,8,5.32,22.34,Corto
2789,2790,2026-06-25 22:28:21,22,tech,11409,9934,200,55,100,408,6,3.57,12.28,Medio
2790,2791,2026-05-16 15:14:29,15,tech,6586,5084,162,29,92,339,5,5.57,19.94,Corto
2791,2792,2026-03-26 17:02:25,17,design,2218,2044,112,6,6,311,3,6.07,9.0,Corto
2792,2793,2026-08-11 12:06:28,12,design,17263,12512,809,34,37,396,8,7.03,9.92,Medio
2793,2794,2026-03-03 08:04:23,8,design,21238,17995,1321,72,52,191,3,8.03,11.25,Muy Corto
2794,2795,2026-05-14 19:17:15,19,business,13287,8671,165,46,57,151,5,3.09,9.28,Muy Corto
2795,2796,2026-05-20 18:43:37,18,design,1243,1043,73,3,4,356,5,7.67,11.22,Corto
2796,2797,2026-08-19 16:20:09,16,tech,459,398,8,4,6,491,8,4.52,18.09,Medio
2797,2798,2026-07-06 11:39:40,11,tech,5657,5176,131,72,97,368,7,5.8,23.09,Corto
2798,2799,2026-04-06 13:46:05,13,business,5572,3753,79,18,26,142,4,3.28,9.57,Muy Corto
2799,2800,2026-07-21 19:49:08,19,tech,297,253,7,3,2,352,7,4.74,13.83,Corto
2800,2801,2026-06-07 11:35:59,11,design,1442,1118,86,2,6,397,6,8.41,12.7,Medio
2801,2802,2026-05-24 23:28:00,23,tech,2894,1960,39,13,27,488,5,4.03,15.66,Medio
2802,2803,2026-04-08 19:18:33,19,design,4742,3404,248,13,13,354,4,8.05,11.87,Corto
2803,2804,2026-08-04 09:43:58,9,design,1128,1067,57,5,6,299,8,6.37,11.72,Corto
2804,2805,2026-06-04 07:08:47,7,tech,2565,1970,54,24,37,437,6,5.84,22.64,Medio
2805,2806,2026-04-09 13:31:55,13,tech,6729,4510,158,34,64,395,4,5.68,17.87,Medio
2806,2807,2026-06-09 13:58:05,13,tech,767,521,20,3,9,293,6,6.14,19.96,Corto
2807,2808,2026-05-30 10:50:49,10,design,1438,999,80,4,3,397,5,8.71,12.01,Medio
2808,2809,2026-06-09 12:27:21,12,tech,11650,8560,291,124,109,477,6,6.12,19.38,Medio
2809,2810,2026-03-16 17:03:09,17,tech,18857,14958,354,171,120,355,3,4.31,13.36,Corto
2810,2811,2026-03-11 10:35:20,10,design,9130,6812,602,27,32,251,3,9.7,14.18,Corto
2811,2812,2026-04-01 09:51:59,9,design,3215,2531,160,10,11,249,4,7.15,11.38,Corto
2812,2813,2026-04-10 10:28:36,10,business,1215,1053,26,9,8,120,4,4.08,11.97,Muy Corto
2813,2814,2026-03-22 08:19:33,8,design,9419,6198,402,40,15,265,3,7.37,11.0,Corto
2814,2815,2026-07-15 19:27:20,19,business,1437,1009,29,3,9,168,7,4.06,11.2,Muy Corto
2815,2816,2026-04-10 11:22:13,11,design,5707,5137,455,17,25,309,4,9.67,14.07,Corto
2816,2817,2026-03-07 11:31:42,11,tech,5494,4273,157,51,68,477,3,6.46,21.18,Medio
2817,2818,2026-08-12 19:18:32,19,business,1446,1311,14,7,8,138,8,2.21,8.09,Muy Corto
2818,2819,2026-08-01 14:06:34,14,design,9792,7509,586,44,41,244,8,8.94,14.52,Corto
2819,2820,2026-04-14 16:24:52,16,design,6602,5535,371,23,23,240,4,7.53,11.69,Corto
2820,2821,2026-04-13 10:55:11,10,business,26091,24101,672,104,142,164,4,3.81,9.23,Muy Corto
2821,2822,2026-05-16 08:59:38,8,design,1749,1499,111,5,6,241,5,8.14,11.94,Corto
2822,2823,2026-06-04 08:29:54,8,tech,24913,18500,511,202,337,439,6,5.68,21.7,Medio
2823,2824,2026-08-07 18:10:40,18,tech,6351,4335,109,41,60,500,8,4.84,17.37,Medio
2824,2825,2026-07-03 17:32:14,17,design,825,723,44,5,2,306,7,7.05,11.07,Corto
2825,2826,2026-05-29 16:02:54,16,business,1633,1455,26,8,9,163,5,2.96,8.93,Muy Corto
2826,2827,2026-03-30 17:22:13,17,tech,5223,4454,153,41,77,319,3,6.08,20.95,Corto
2827,2828,2026-05-26 18:37:34,18,tech,20116,17656,495,223,149,337,5,4.91,14.61,Corto
2828,2829,2026-04-02 21:59:36,21,business,279,196,4,0,1,101,4,2.55,6.12,Muy Corto
2829,2830,2026-03-29 10:09:34,10,tech,25120,19152,765,214,171,502,3,6.0,15.61,Medio
2830,2831,2026-06-07 09:36:05,9,design,6221,4172,252,13,12,329,6,6.64,9.59,Corto
2831,2832,2026-05-14 20:08:01,20,tech,1020,953,24,11,9,365,5,4.62,14.69,Corto
2832,2833,2026-06-28 17:27:05,17,design,9951,6513,478,30,16,394,6,8.05,11.15,Medio
2833,2834,2026-03-25 20:43:18,20,business,3775,3551,67,21,25,147,3,3.18,9.88,Muy Corto
2834,2835,2026-05-15 08:51:34,8,tech,2448,1822,67,26,22,330,5,6.31,19.05,Corto
2835,2836,2026-08-11 18:45:25,18,design,2636,1745,93,11,6,269,8,6.3,10.6,Corto
2836,2837,2026-06-22 18:26:52,18,tech,16883,15261,599,223,159,367,6,6.43,18.1,Corto
2837,2838,2026-07-24 13:00:22,13,design,5892,4394,315,14,21,352,7,7.97,12.27,Corto
2838,2839,2026-04-08 20:05:46,20,tech,1722,1353,37,8,18,325,4,4.66,15.74,Corto
2839,2840,2026-04-07 18:30:52,18,tech,631,587,18,3,10,442,4,5.28,18.74,Medio
2840,2841,2026-04-22 16:48:06,16,business,3322,2798,80,23,21,162,4,4.43,12.15,Muy Corto
2841,2842,2026-08-14 14:25:21,14,design,1474,1264,107,9,6,323,8,9.65,15.11,Corto
2842,2843,2026-07-26 08:16:14,8,tech,838,725,27,4,6,397,7,5.1,12.55,Medio
2843,2844,2026-06-09 08:53:42,8,design,6272,5644,465,19,26,293,6,9.04,13.27,Corto
2844,2845,2026-06-18 10:34:28,10,tech,1444,1265,33,8,16,406,6,4.51,15.26,Medio
2845,2846,2026-06-18 08:59:28,8,tech,5787,5392,114,61,105,289,6,5.19,22.22,Corto
2846,2847,2026-04-25 10:07:36,10,business,11407,9567,228,60,40,172,4,3.43,8.24,Muy Corto
2847,2848,2026-03-07 08:02:52,8,design,11654,10424,609,37,48,313,3,6.66,10.95,Corto
2848,2849,2026-08-12 18:44:34,18,business,675,526,9,1,3,178,8,2.47,7.03,Muy Corto
2849,2850,2026-05-29 09:42:36,9,design,5698,3896,329,24,8,331,5,9.27,12.55,Corto
2850,2851,2026-08-16 16:58:56,16,tech,1893,1603,46,21,29,375,8,5.99,22.58,Medio
2851,2852,2026-05-10 00:13:17,0,tech,1162,896,20,6,13,476,5,4.35,16.52,Medio
2852,2853,2026-08-01 18:39:46,18,tech,5167,4894,184,38,62,217,8,5.8,17.0,Corto
2853,2854,2026-04-05 07:22:32,7,design,3081,2384,205,16,9,197,4,9.65,14.3,Muy Corto
2854,2855,2026-07-24 13:50:44,13,tech,2720,2550,56,16,49,337,7,4.75,20.08,Corto
2855,2856,2026-08-12 11:35:13,11,tech,4304,3505,81,44,66,475,8,5.45,22.4,Medio
2856,2857,2026-03-08 18:40:32,18,tech,7333,6813,259,85,131,326,3,6.97,24.17,Corto
2857,2858,2026-05-12 14:42:50,14,tech,460,370,12,4,5,121,5,5.68,18.38,Muy Corto
2858,2859,2026-06-26 12:47:54,12,tech,886,837,23,4,12,388,6,4.66,16.13,Medio
2859,2860,2026-05-20 14:11:20,14,design,857,603,42,2,3,260,5,7.79,12.27,Corto
2860,2861,2026-05-13 18:25:18,18,tech,1911,1637,33,11,25,531,5,4.22,16.92,Medio
2861,2862,2026-03-11 08:35:33,8,tech,8112,6348,182,66,93,388,3,5.37,18.75,Medio
2862,2863,2026-07-09 15:22:51,15,design,1008,882,66,1,2,241,7,7.82,9.75,Corto
2863,2864,2026-03-19 16:55:11,16,tech,624,502,19,7,4,443,3,5.98,15.74,Medio
2864,2865,2026-06-18 09:18:10,9,tech,1879,1675,36,23,31,648,6,5.37,22.45,Largo
2865,2866,2026-04-17 11:23:08,11,design,7764,6568,388,31,16,278,4,6.62,9.74,Corto
2866,2867,2026-05-19 15:25:08,15,business,732,637,14,2,5,219,5,3.3,9.73,Corto
2867,2868,2026-06-22 17:15:05,17,tech,5680,4447,172,64,38,154,6,6.16,16.46,Muy Corto
2868,2869,2026-06-16 10:46:16,10,tech,8720,8162,174,67,114,516,6,4.35,16.59,Medio
2869,2870,2026-02-23 19:13:07,19,business,852,808,21,6,6,79,2,4.08,11.51,Muy Corto
2870,2871,2026-06-17 09:12:50,9,business,7415,5609,107,17,32,139,6,2.78,7.68,Muy Corto
2871,2872,2026-05-05 09:03:49,9,business,33308,28127,283,167,243,158,5,2.46,10.29,Muy Corto
2872,2873,2026-05-24 16:13:40,16,design,11501,10656,953,25,51,279,5,9.66,13.71,Corto
2873,2874,2026-06-11 15:50:13,15,design,10803,9526,648,67,20,290,6,7.72,11.3,Corto
2874,2875,2026-07-25 16:37:23,16,tech,6128,5565,123,35,76,497,7,4.2,15.65,Medio
2875,2876,2026-05-06 12:45:50,12,tech,877,670,13,5,9,259,5,4.03,15.67,Corto
2876,2877,2026-07-06 07:00:56,7,design,3490,2960,155,21,12,363,7,6.35,11.32,Corto
2877,2878,2026-05-22 08:11:48,8,tech,2369,1843,39,16,31,355,5,4.67,19.05,Corto
2878,2879,2026-06-11 20:52:36,20,tech,3426,2749,102,37,51,604,6,6.91,23.94,Largo
2879,2880,2026-08-18 11:44:53,11,design,3078,2549,182,7,15,278,8,8.0,12.95,Corto
2880,2881,2026-03-22 15:18:32,15,tech,11946,9983,328,56,105,442,3,4.9,13.94,Medio
2881,2882,2026-04-13 18:08:48,18,tech,7326,5466,125,55,88,367,4,4.9,19.19,Corto
2882,2883,2026-04-09 16:07:52,16,tech,5440,4434,168,63,36,510,4,6.02,15.97,Medio
2883,2884,2026-04-10 08:54:19,8,design,5501,3660,306,27,21,283,4,9.67,15.9,Corto
2884,2885,2026-03-16 01:57:07,1,tech,267,209,6,1,1,354,3,3.83,8.61,Corto
2885,2886,2026-07-20 09:57:32,9,tech,2765,2461,57,34,44,260,7,5.49,22.15,Corto
2886,2887,2026-07-17 09:59:23,9,tech,1220,1007,26,7,13,523,7,4.57,15.69,Medio
2887,2888,2026-06-28 12:03:57,12,business,3142,2395,48,9,21,175,6,3.26,10.52,Muy Corto
2888,2889,2026-04-10 19:04:39,19,tech,906,802,24,10,11,399,4,5.61,18.95,Medio
2889,2890,2026-05-03 09:48:01,9,business,54325,42799,1104,406,270,229,5,4.16,11.42,Corto
2890,2891,2026-06-22 10:37:34,10,tech,4260,3527,139,23,68,563,6,6.52,21.97,Largo
2891,2892,2026-06-05 06:12:22,6,tech,6972,5173,142,63,71,416,6,5.34,18.6,Medio
2892,2893,2026-06-18 19:08:03,19,tech,5898,5229,176,57,91,192,6,6.2,21.65,Muy Corto
2893,2894,2026-04-17 12:23:55,12,tech,405,349,11,3,6,282,4,5.73,20.34,Corto
2894,2895,2026-07-11 15:39:29,15,tech,2038,1544,43,17,20,579,7,5.18,17.55,Largo
2895,2896,2026-08-12 12:31:28,12,design,1630,1350,82,4,5,325,8,6.74,10.22,Corto
2896,2897,2026-02-22 16:39:48,16,tech,2849,2422,94,21,34,567,2,6.15,18.58,Largo
2897,2898,2026-05-24 09:46:59,9,business,1173,873,15,5,7,139,5,3.09,10.42,Muy Corto
2898,2899,2026-04-01 10:14:38,10,tech,481,420,13,4,4,312,4,5.0,14.52,Corto
2899,2900,2026-05-23 12:51:43,12,design,5552,4702,369,20,24,277,5,8.78,13.63,Corto
2900,2901,2026-07-21 11:38:30,11,design,4354,2894,149,12,12,320,7,5.98,10.12,Corto
2901,2902,2026-06-11 07:58:34,7,tech,3636,2870,78,25,35,190,6,4.81,15.96,Muy Corto
2902,2903,2026-08-14 11:26:14,11,design,26792,23413,1572,61,60,309,8,7.23,9.81,Corto
2903,2904,2026-06-07 08:11:55,8,tech,1869,1687,35,17,16,432,6,4.03,13.69,Medio
2904,2905,2026-06-28 19:19:15,19,tech,16792,12704,254,78,164,331,6,3.9,14.78,Corto
2905,2906,2026-06-17 10:15:32,10,business,9051,7530,102,49,30,132,6,2.4,7.14,Muy Corto
2906,2907,2026-05-17 17:39:16,17,tech,7107,5493,123,29,74,339,5,4.11,15.13,Corto
2907,2908,2026-04-14 07:12:27,7,tech,7215,6763,186,89,105,362,4,5.62,20.43,Corto
2908,2909,2026-04-11 10:19:04,10,tech,3360,2806,109,14,25,378,4,5.27,13.01,Medio
2909,2910,2026-07-06 10:39:11,10,tech,67695,63540,2213,484,517,235,7,5.06,13.04,Corto
2910,2911,2026-05-30 13:23:32,13,business,432,295,7,2,1,219,5,3.39,7.8,Corto
2911,2912,2026-05-02 15:54:11,15,design,11404,9101,779,62,31,296,5,9.58,14.01,Corto
2912,2913,2026-04-20 09:42:12,9,tech,2998,2187,47,24,23,585,4,4.3,14.95,Largo
2913,2914,2026-05-07 10:39:08,10,design,939,688,54,4,3,262,5,8.87,13.66,Corto
2914,2915,2026-05-23 18:30:02,18,design,2142,1553,139,8,4,201,5,9.72,13.07,Muy Corto
2915,2916,2026-03-24 08:19:52,8,tech,2050,1441,49,9,17,269,3,5.2,15.34,Corto
2916,2917,2026-04-26 15:52:05,15,tech,798,596,20,6,10,519,4,6.04,20.81,Medio
2917,2918,2026-03-11 17:33:11,17,tech,20716,15306,568,122,151,386,3,5.49,14.79,Medio
2918,2919,2026-02-28 20:48:23,20,tech,15265,12898,479,171,241,452,2,6.91,23.96,Medio
2919,2920,2026-06-15 06:28:54,6,tech,12853,8982,355,108,100,444,6,6.27,17.67,Medio
2920,2921,2026-03-23 13:17:42,13,tech,14126,10157,220,101,178,601,3,4.91,20.16,Largo
2921,2922,2026-06-21 06:16:54,6,business,209,185,5,1,1,197,6,3.78,9.19,Muy Corto
2922,2923,2026-04-11 10:51:50,10,tech,8401,6160,133,81,65,566,4,4.53,15.86,Largo
2923,2924,2026-03-02 15:27:44,15,tech,1314,989,34,8,13,375,3,5.56,17.19,Medio
2924,2925,2026-08-14 12:17:24,12,design,205,183,9,0,0,266,8,4.92,4.92,Corto
2925,2926,2026-07-30 17:20:40,17,tech,1352,1013,35,14,9,571,7,5.73,16.09,Largo
2926,2927,2026-07-31 12:48:51,12,tech,3398,3145,92,32,30,445,7,4.9,14.63,Medio
2927,2928,2026-05-19 19:47:15,19,tech,2585,1835,52,24,26,510,5,5.56,19.4,Medio
2928,2929,2026-04-11 10:35:50,10,design,513,421,31,2,2,320,4,8.31,13.06,Corto
2929,2930,2026-07-30 14:00:51,14,tech,21225,14053,446,95,218,365,7,5.4,18.29,Corto
2930,2931,2026-03-10 10:05:33,10,design,12269,11303,651,45,51,307,3,6.61,10.96,Corto
2931,2932,2026-04-25 08:26:11,8,design,2935,2375,188,12,13,359,4,8.97,14.32,Corto
2932,2933,2026-07-03 11:30:48,11,design,5320,4045,314,28,22,269,7,9.0,14.88,Corto
2933,2934,2026-07-27 13:37:36,13,design,7705,6717,414,36,25,371,7,7.07,11.28,Corto
2934,2935,2026-07-16 17:15:28,17,tech,13625,10174,299,69,101,433,7,4.61,13.59,Medio
2935,2936,2026-07-30 10:51:38,10,design,7034,6679,370,48,30,337,7,6.71,12.01,Corto
2936,2937,2026-05-12 18:43:19,18,design,1167,912,81,2,4,274,5,9.54,13.27,Corto
2937,2938,2026-03-12 12:27:55,12,tech,4671,3741,86,34,35,507,3,4.14,13.42,Medio
2938,2939,2026-07-07 06:50:16,6,tech,807,539,17,2,10,509,7,5.38,19.48,Medio
2939,2940,2026-04-17 17:41:39,17,business,4119,3590,79,27,30,152,4,3.79,11.89,Muy Corto
2940,2941,2026-05-21 13:02:31,13,business,5934,4784,120,35,28,128,5,3.83,10.12,Muy Corto
2941,2942,2026-05-26 13:32:33,13,design,11207,9243,685,69,36,215,5,8.55,13.51,Corto
2942,2943,2026-06-15 19:34:41,19,tech,446,422,12,5,5,508,6,5.21,17.06,Medio
2943,2944,2026-05-26 16:34:51,16,tech,1982,1817,39,23,33,454,5,5.23,21.74,Medio
2944,2945,2026-08-19 16:14:09,16,tech,1475,1388,31,11,19,247,8,4.39,16.35,Corto
2945,2946,2026-04-14 08:00:36,8,tech,5470,3599,123,32,70,542,4,6.25,22.53,Medio
2946,2947,2026-06-19 13:46:45,13,design,3229,2446,177,15,7,330,6,8.14,11.98,Corto
2947,2948,2026-05-12 09:10:48,9,tech,2876,2715,82,34,42,309,5,5.82,20.41,Corto
2948,2949,2026-06-18 07:26:07,7,tech,447,401,13,3,7,595,6,5.74,20.2,Largo
2949,2950,2026-07-03 17:01:22,17,tech,2206,1988,62,25,33,287,7,6.04,21.43,Corto
2950,2951,2026-05-13 11:09:28,11,design,5269,4762,239,16,23,288,5,5.84,10.23,Corto
2951,2952,2026-08-06 18:07:20,18,design,2871,2117,181,11,6,294,8,9.35,12.9,Corto
2952,2953,2026-05-07 13:01:02,13,tech,4988,4510,131,25,36,411,5,4.26,11.51,Medio
2953,2954,2026-05-11 18:42:07,18,design,11840,9945,600,76,48,306,5,7.28,12.95,Corto
2954,2955,2026-06-15 00:41:08,0,business,650,449,9,4,3,155,6,3.56,10.91,Muy Corto
2955,2956,2026-04-24 15:26:02,15,tech,999,711,18,7,12,387,4,5.2,19.97,Medio
2956,2957,2026-07-17 16:00:19,16,tech,11429,7438,158,58,145,426,7,4.85,20.84,Medio
2957,2958,2026-08-09 18:57:21,18,design,7424,5159,372,26,10,302,8,7.91,10.78,Corto
2958,2959,2026-04-28 09:50:57,9,business,28463,19333,273,162,139,156,4,2.97,10.52,Muy Corto
2959,2960,2026-03-28 16:45:25,16,tech,13867,9524,202,50,129,273,3,4.0,15.06,Corto
2960,2961,2026-08-01 07:54:23,7,business,1571,1182,27,4,7,135,8,3.21,8.38,Muy Corto
2961,2962,2026-04-25 17:09:02,17,tech,1043,727,19,4,9,306,4,4.4,14.72,Corto
2962,2963,2026-04-30 23:55:45,23,tech,3698,2701,83,20,39,227,4,5.26,17.59,Corto
2963,2964,2026-05-31 08:34:12,8,business,27151,18001,440,59,176,181,5,3.75,11.58,Muy Corto
2964,2965,2026-04-27 11:30:28,11,design,5420,5097,396,23,12,338,4,8.46,11.46,Corto
2965,2966,2026-02-28 14:17:13,14,business,3234,2857,63,19,27,187,2,3.82,12.43,Muy Corto
2966,2967,2026-06-29 10:25:00,10,tech,5434,4172,95,47,54,356,6,4.7,17.14,Corto
2967,2968,2026-06-15 09:49:58,9,business,3338,3134,43,26,21,138,6,2.87,10.05,Muy Corto
2968,2969,2026-02-25 10:55:43,10,tech,2456,2185,81,31,43,325,2,7.09,25.13,Corto
2969,2970,2026-05-26 15:54:42,15,design,2268,1942,147,9,6,311,5,8.34,11.89,Corto
2970,2971,2026-08-16 18:47:06,18,tech,956,772,17,10,10,308,8,4.79,17.75,Corto
2971,2972,2026-03-06 09:21:11,9,business,3068,2393,55,12,23,197,3,3.76,11.99,Muy Corto
2972,2973,2026-04-06 11:45:01,11,tech,4765,4073,83,30,62,568,4,4.3,17.16,Largo
2973,2974,2026-06-18 18:41:13,18,tech,12498,8789,221,53,102,273,6,4.28,14.21,Corto
2974,2975,2026-06-18 09:23:53,9,design,2997,2278,142,16,7,292,6,7.24,11.5,Corto
2975,2976,2026-03-09 08:01:20,8,tech,746,618,16,4,6,486,3,4.21,12.94,Medio
2976,2977,2026-06-24 17:30:48,17,tech,51938,40636,955,204,455,268,6,3.97,13.32,Corto
2977,2978,2026-04-13 21:10:31,21,tech,2702,1817,39,11,19,446,4,3.8,12.93,Medio
2978,2979,2026-04-21 08:59:50,8,design,404,340,23,2,1,325,4,7.65,11.47,Corto
2979,2980,2026-06-10 15:47:28,15,design,601,511,42,1,1,243,6,8.61,10.57,Corto
2980,2981,2026-04-09 10:11:50,10,tech,5735,5012,163,38,53,332,4,5.07,14.74,Corto
2981,2982,2026-05-02 06:31:15,6,tech,1018,711,15,10,7,376,5,4.5,15.61,Medio
2982,2983,2026-05-05 22:40:55,22,business,3012,2631,78,11,11,133,5,3.8,7.98,Muy Corto
2983,2984,2026-07-02 16:11:23,16,business,1020,671,13,2,6,157,7,3.13,10.28,Muy Corto
2984,2985,2026-04-03 11:48:22,11,design,6696,5022,342,39,23,319,4,8.04,13.58,Corto
2985,2986,2026-06-13 21:31:08,21,tech,19404,14163,461,192,141,117,6,5.61,16.64,Muy Corto
2986,2987,2026-04-06 14:33:45,14,design,5135,3570,262,7,20,395,4,8.1,12.61,Medio
2987,2988,2026-05-16 14:04:33,14,tech,11311,7738,187,49,152,437,5,5.01,20.66,Medio
2988,2989,2026-05-02 06:48:41,6,tech,6743,4647,122,40,77,159,5,5.14,19.32,Muy Corto
2989,2990,2026-03-20 22:30:31,22,business,1092,719,12,3,7,182,3,3.06,11.13,Muy Corto
2990,2991,2026-06-30 14:21:45,14,tech,24593,20179,468,122,377,362,6,4.79,19.68,Corto
2991,2992,2026-06-09 10:40:16,10,tech,4773,4445,92,48,84,342,6,5.04,21.51,Corto
2992,2993,2026-06-07 17:08:05,17,tech,614,537,16,6,8,340,6,5.59,19.37,Corto
2993,2994,2026-03-17 10:03:00,10,tech,4280,3617,72,46,38,330,3,4.31,15.48,Corto
2994,2995,2026-05-25 16:04:39,16,tech,444,340,12,3,3,338,5,5.29,14.12,Corto
2995,2996,2026-02-24 16:24:26,16,tech,2649,2071,45,21,18,517,2,4.06,13.18,Medio
2996,2997,2026-05-13 16:56:05,16,design,2142,1422,92,4,7,347,5,7.24,11.53,Corto
2997,2998,2026-08-06 16:21:28,16,design,1372,1111,66,6,4,268,8,6.84,10.98,Corto
2998,2999,2026-05-27 13:59:00,13,business,836,702,7,5,4,116,5,2.28,8.4,Muy Corto
2999,3000,2026-08-09 20:13:04,20,tech,6302,4829,178,69,45,532,8,6.05,16.86,Medio
3000,3001,2026-07-24 10:26:40,10,business,7043,6332,105,34,59,153,7,3.13,11.26,Muy Corto
3001,3002,2026-06-08 15:39:24,15,business,6343,4259,125,31,29,164,6,4.34,11.29,Muy Corto
3002,3003,2026-03-21 08:53:19,8,business,3654,2777,52,19,27,173,3,3.53,12.39,Muy Corto
3003,3004,2026-05-16 10:14:49,10,design,2129,1978,173,15,9,329,5,9.96,15.42,Corto
3004,3005,2026-07-07 18:20:15,18,business,321,230,3,1,1,106,7,2.17,6.52,Muy Corto
3005,3006,2026-08-02 17:44:48,17,tech,2650,2343,47,29,42,442,8,5.04,21.3,Medio
3006,3007,2026-07-28 08:55:46,8,business,6688,5904,147,25,41,210,7,3.61,9.74,Corto
3007,3008,2026-06-15 11:28:34,11,design,10087,6563,351,33,27,322,6,6.26,10.65,Corto
3008,3009,2026-02-23 14:32:45,14,design,9687,7813,636,48,43,308,2,9.31,15.0,Corto
3009,3010,2026-05-20 09:59:24,9,tech,3141,2506,91,20,22,445,5,5.31,13.85,Medio
3010,3011,2026-03-05 16:19:17,16,design,2352,1737,102,12,9,354,3,7.08,12.78,Corto
3011,3012,2026-05-23 08:57:44,8,design,4336,2868,190,15,12,375,5,7.57,12.06,Medio
3012,3013,2026-02-23 15:08:30,15,tech,3812,3477,110,24,40,334,2,5.0,15.13,Corto
3013,3014,2026-05-07 17:50:42,17,design,7965,5967,497,44,12,306,5,9.27,12.89,Corto
3014,3015,2026-06-10 11:02:12,11,business,7824,5946,149,21,50,156,6,3.7,10.65,Muy Corto
3015,3016,2026-04-16 18:00:29,18,design,8799,5744,362,20,27,326,4,7.12,11.46,Corto
3016,3017,2026-06-13 16:44:28,16,tech,15673,13409,406,148,250,264,6,6.0,22.36,Corto
3017,3018,2026-02-22 11:11:33,11,tech,5624,4690,99,27,92,450,2,4.65,20.11,Medio
3018,3019,2026-03-18 19:57:32,19,tech,1084,986,32,11,14,333,3,5.78,19.07,Corto
3019,3020,2026-03-21 04:00:42,4,design,1662,1134,69,4,6,311,3,6.97,11.73,Corto
3020,3021,2026-06-22 03:22:58,3,design,211,179,14,1,0,296,6,8.38,10.06,Corto
3021,3022,2026-08-10 23:41:31,23,tech,9000,8133,204,87,127,462,8,5.14,19.28,Medio
3022,3023,2026-08-14 10:44:28,10,tech,11520,8550,326,54,103,199,8,5.65,15.98,Muy Corto
3023,3024,2026-03-03 11:55:45,11,business,58355,55273,678,218,280,136,3,2.13,6.86,Muy Corto
3024,3025,2026-05-24 00:52:22,0,tech,2131,1705,43,14,26,407,5,4.87,18.01,Medio
3025,3026,2026-02-23 16:16:39,16,design,1682,1382,83,9,4,352,2,6.95,10.93,Corto
3026,3027,2026-07-20 09:27:07,9,design,4823,4518,397,19,14,259,7,9.52,12.95,Corto
3027,3028,2026-05-10 15:33:40,15,design,385,348,28,1,1,418,5,8.62,11.49,Medio
3028,3029,2026-05-31 16:20:55,16,tech,540,411,12,4,6,490,5,5.35,18.49,Medio
3029,3030,2026-05-06 19:32:08,19,tech,410,273,9,3,3,447,5,5.49,16.48,Medio
3030,3031,2026-03-29 14:42:00,14,design,2333,1593,113,7,4,272,3,7.78,10.86,Corto
3031,3032,2026-05-23 15:00:37,15,tech,2199,1666,33,10,28,435,5,4.26,17.83,Medio
3032,3033,2026-07-06 11:04:57,11,design,10228,9103,777,38,50,320,7,9.5,14.6,Corto
3033,3034,2026-06-15 06:13:34,6,design,896,607,41,3,3,302,6,7.74,12.69,Corto
3034,3035,2026-07-11 14:14:06,14,business,1913,1559,15,14,9,155,7,2.44,9.17,Muy Corto
3035,3036,2026-04-17 17:55:01,17,design,2813,2384,202,14,8,249,4,9.4,13.51,Corto
3036,3037,2026-04-26 14:56:37,14,tech,2878,2528,74,20,21,406,4,4.55,12.74,Medio
3037,3038,2026-07-23 15:04:38,15,design,326,251,12,0,0,244,7,4.78,4.78,Corto
3038,3039,2026-04-19 12:39:59,12,design,32447,27648,1637,75,139,303,4,6.69,11.03,Corto
