id_post,fecha_publicacion,hora,categoria,impresiones,vistas,likes,comentarios,shares,longitud
2837,2026-06-22 18:26:52,18,tech,16883,15261,599,223,159,367
2838,2026-07-24 13:00:22,13,design,5892,4394,315,14,21,352
2839,2026-04-08 20:05:46,20,tech,1722,1353,37,8,18,325
2840,2026-04-07 18:30:52,18,tech,631,587,18,3,10,442
2841,2026-04-22 16:48:06,16,business,3322,2798,80,23,21,162
2842,2026-08-14 14:25:21,14,design,1474,1264,107,9,6,323
2843,2026-07-26 08:16:14,8,tech,838,725,27,4,6,397
2844,2026-06-09 08:53:42,8,design,6272,5644,465,19,26,293
2845,2026-06-18 10:34:28,10,tech,1444,1265,33,8,16,406
2846,2026-06-18 08:59:28,8,tech,5787,5392,114,61,105,289
2847,2026-04-25 10:07:36,10,business,11407,9567,228,60,40,172
2848,2026-03-07 08:02:52,8,design,11654,10424,609,37,48,313
2849,2026-08-12 18:44:34,18,business,675,526,9,1,3,178
2850,2026-05-29 09:42:36,9,design,5698,3896,329,24,8,331
2851,2026-08-16 16:58:56,16,tech,1893,1603,46,21,29,375
2852,2026-05-10 00:13:17,0,tech,1162,896,20,6,13,476
2853,2026-08-01 18:39:46,18,tech,5167,4894,184,38,62,217
2854,2026-04-05 07:22:32,7,design,3081,2384,205,16,9,197
2855,2026-07-24 13:50:44,13,tech,2720,2550,56,16,49,337
2856,2026-08-12 11:35:13,11,tech,4304,3505,81,44,66,475
2857,2026-03-08 18:40:32,18,tech,7333,6813,259,85,131,326
2858,2026-05-12 14:42:50,14,tech,460,370,12,4,5,121
2859,2026-06-26 12:47:54,12,tech,886,837,23,4,12,388
2860,2026-05-20 14:11:20,14,design,857,603,42,2,3,260
2861,2026-05-13 18:25:18,18,tech,1911,1637,33,11,25,531
2862,2026-03-11 08:35:33,8,tech,8112,6348,182,66,93,388
2863,2026-07-09 15:22:51,15,design,1008,882,66,1,2,241
2864,2026-03-19 16:55:11,16,tech,624,502,19,7,4,443
2865,2026-06-18 09:18:10,9,tech,1879,1675,36,23,31,648
2866,2026-04-17 11:23:08,11,design,7764,6568,388,31,16,278
2867,2026-05-19 15:25:08,15,business,732,637,14,2,5,219
2868,2026-06-22 17:15:05,17,tech,5680,4447,172,64,38,154
2869,2026-06-16 10:46:16,10,tech,8720,8162,174,67,114,516
2870,2026-02-23 19:13:07,19,business,852,808,21,6,6,79
2871,2026-06-17 09:12:50,9,business,7415,5609,107,17,32,139
2872,2026-05-05 09:03:49,9,business,33308,28127,283,167,243,158
2873,2026-05-24 16:13:40,16,design,11501,10656,953,25,51,279
2874,2026-06-11 15:50:13,15,design,10803,9526,648,67,20,290
2875,2026-07-25 16:37:23,16,tech,6128,5565,123,35,76,497
2876,2026-05-06 12:45:50,12,tech,877,670,13,5,9,259
2877,2026-07-06 07:00:56,7,design,3490,2960,155,21,12,363
2878,2026-05-22 08:11:48,8,tech,2369,1843,39,16,31,355
2879,2026-06-11 20:52:36,20,tech,3426,2749,102,37,51,604
2880,2026-08-18 11:44:53,11,design,3078,2549,182,7,15,278
2881,2026-03-22 15:18:32,15,tech,11946,9983,328,56,105,442
2882,2026-04-13 18:08:48,18,tech,7326,5466,125,55,88,367
2883,2026-04-09 16:07:52,16,tech,5440,4434,168,63,36,510
2884,2026-04-10 08:54:19,8,design,5501,3660,306,27,21,283
2885,2026-03-16 01:57:07,1,tech,267,209,6,1,1,354
2886,2026-07-20 09:57:32,9,tech,2765,2461,57,34,44,260
2887,2026-07-17 09:59:23,9,tech,1220,1007,26,7,13,523
2888,2026-06-28 12:03:57,12,business,3142,2395,48,9,21,175
2889,2026-04-10 19:04:39,19,tech,906,802,24,10,11,399
2890,2026-05-03 09:48:01,9,business,54325,42799,1104,406,270,229
2891,2026-06-22 10:37:34,10,tech,4260,3527,139,23,68,563
2892,2026-06-05 06:12:22,6,tech,6972,5173,142,63,71,416
2893,2026-06-18 19:08:03,19,tech,5898,5229,176,57,91,192
2894,2026-04-17 12:23:55,12,tech,405,349,11,3,6,282
2895,2026-07-11 15:39:29,15,tech,2038,1544,43,17,20,579
2896,2026-08-12 12:31:28,12,design,1630,1350,82,4,5,325
2897,2026-02-22 16:39:48,16,tech,2849,2422,94,21,34,567
2898,2026-05-24 09:46:59,9,business,1173,873,15,5,7,139
2899,2026-04-01 10:14:38,10,tech,481,420,13,4,4,312
2900,2026-05-23 12:51:43,12,design,5552,4702,369,20,24,277
2901,2026-07-21 11:38:30,11,design,4354,2894,149,12,12,320
2902,2026-06-11 07:58:34,7,tech,3636,2870,78,25,35,190
2903,2026-08-14 11:26:14,11,design,26792,23413,1572,61,60,309
2904,2026-06-07 08:11:55,8,tech,1869,1687,35,17,16,432
2905,2026-06-28 19:19:15,19,tech,16792,12704,254,78,164,331
2906,2026-06-17 10:15:32,10,business,9051,7530,102,49,30,132
2907,2026-05-17 17:39:16,17,tech,7107,5493,123,29,74,339
2908,2026-04-14 07:12:27,7,tech,7215,6763,186,89,105,362
2909,2026-04-11 10:19:04,10,tech,3360,2806,109,14,25,378
2910,2026-07-06 10:39:11,10,tech,67695,63540,2213,484,517,235
2911,2026-05-30 13:23:32,13,business,432,295,7,2,1,219
2912,2026-05-02 15:54:11,15,design,11404,9101,779,62,31,296
2913,2026-04-20 09:42:12,9,tech,2998,2187,47,24,23,585
2914,2026-05-07 10:39:08,10,design,939,688,54,4,3,262
2915,2026-05-23 18:30:02,18,design,2142,1553,139,8,4,201
2916,2026-03-24 08:19:52,8,tech,2050,1441,49,9,17,269
2917,2026-04-26 15:52:05,15,tech,798,596,20,6,10,519
2918,2026-03-11 17:33:11,17,tech,20716,15306,568,122,151,386
2919,2026-02-28 20:48:23,20,tech,15265,12898,479,171,241,452
2920,2026-06-15 06:28:54,6,tech,12853,8982,355,108,100,444
2921,2026-03-23 13:17:42,13,tech,14126,10157,220,101,178,601
2922,2026-06-21 06:16:54,6,business,209,185,5,1,1,197
2923,2026-04-11 10:51:50,10,tech,8401,6160,133,81,65,566
2924,2026-03-02 15:27:44,15,tech,1314,989,34,8,13,375
2925,2026-08-14 12:17:24,12,design,205,183,9,0,0,266
2926,2026-07-30 17:20:40,17,tech,1352,1013,35,14,9,571
2927,2026-07-31 12:48:51,12,tech,3398,3145,92,32,30,445
2928,2026-05-19 19:47:15,19,tech,2585,1835,52,24,26,510
2929,2026-04-11 10:35:50,10,design,513,421,31,2,2,320
2930,2026-07-30 14:00:51,14,tech,21225,14053,446,95,218,365
2931,2026-03-10 10:05:33,10,design,12269,11303,651,45,51,307
2932,2026-04-25 08:26:11,8,design,2935,2375,188,12,13,359
2933,2026-07-03 11:30:48,11,design,5320,4045,314,28,22,269
2934,2026-07-27 13:37:36,13,design,7705,6717,414,36,25,371
2935,2026-07-16 17:15:28,17,tech,13625,10174,299,69,101,433
2936,2026-07-30 10:51:38,10,design,7034,6679,370,48,30,337
2937,2026-05-12 18:43:19,18,design,1167,912,81,2,4,274
2938,2026-03-12 12:27:55,12,tech,4671,3741,86,34,35,507
2939,2026-07-07 06:50:16,6,tech,807,539,17,2,10,509
2940,2026-04-17 17:41:39,17,business,4119,3590,79,27,30,152
2941,2026-05-21 13:02:31,13,business,5934,4784,120,35,28,128
2942,2026-05-26 13:32:33,13,design,11207,9243,685,69,36,215
2943,2026-06-15 19:34:41,19,tech,446,422,12,5,5,508
2944,2026-05-26 16:34:51,16,tech,1982,1817,39,23,33,454
2945,2026-08-19 16:14:09,16,tech,1475,1388,31,11,19,247
2946,2026-04-14 08:00:36,8,tech,5470,3599,123,32,70,542
2947,2026-06-19 13:46:45,13,design,3229,2446,177,15,7,330
2948,2026-05-12 09:10:48,9,tech,2876,2715,82,34,42,309
2949,2026-06-18 07:26:07,7,tech,447,401,13,3,7,595
2950,2026-07-03 17:01:22,17,tech,2206,1988,62,25,33,287
2951,2026-05-13 11:09:28,11,design,5269,4762,239,16,23,288
2952,2026-08-06 18:07:20,18,design,2871,2117,181,11,6,294
2953,2026-05-07 13:01:02,13,tech,4988,4510,131,25,36,411
2954,2026-05-11 18:42:07,18,design,11840,9945,600,76,48,306
2955,2026-06-15 00:41:08,0,business,650,449,9,4,3,155
2956,2026-04-24 15:26:02,15,tech,999,711,18,7,12,387
2957,2026-07-17 16:00:19,16,tech,11429,7438,158,58,145,426
2958,2026-08-09 18:57:21,18,design,7424,5159,372,26,10,302
2959,2026-04-28 09:50:57,9,business,28463,19333,273,162,139,156
2960,2026-03-28 16:45:25,16,tech,13867,9524,202,50,129,273
2961,2026-08-01 07:54:23,7,business,1571,1182,27,4,7,135
2962,2026-04-25 17:09:02,17,tech,1043,727,19,4,9,306
2963,2026-04-30 23:55:45,23,tech,3698,2701,83,20,39,227
2964,2026-05-31 08:34:12,8,business,27151,18001,440,59,176,181
2965,2026-04-27 11:30:28,11,design,5420,5097,396,23,12,338
2966,2026-02-28 14:17:13,14,business,3234,2857,63,19,27,187
2967,2026-06-29 10:25:00,10,tech,5434,4172,95,47,54,356
2968,2026-06-15 09:49:58,9,business,3338,3134,43,26,21,138
2969,2026-02-25 10:55:43,10,tech,2456,2185,81,31,43,325
2970,2026-05-26 15:54:42,15,design,2268,1942,147,9,6,311
2971,2026-08-16 18:47:06,18,tech,956,772,17,10,10,308
2972,2026-03-06 09:21:11,9,business,3068,2393,55,12,23,197
2973,2026-04-06 11:45:01,11,tech,4765,4073,83,30,62,568
2974,2026-06-18 18:41:13,18,tech,12498,8789,221,53,102,273
2975,2026-06-18 09:23:53,9,design,2997,2278,142,16,7,292
2976,2026-03-09 08:01:20,8,tech,746,618,16,4,6,486
2977,2026-06-24 17:30:48,17,tech,51938,40636,955,204,455,268
2978,2026-04-13 21:10:31,21,tech,2702,1817,39,11,19,446
2979,2026-04-21 08:59:50,8,design,404,340,23,2,1,325
2980,2026-06-10 15:47:28,15,design,601,511,42,1,1,243
2981,2026-04-09 10:11:50,10,tech,5735,5012,163,38,53,332
2982,2026-05-02 06:31:15,6,tech,1018,711,15,10,7,376
2983,2026-05-05 22:40:55,22,business,3012,2631,78,11,11,133
2984,2026-07-02 16:11:23,16,business,1020,671,13,2,6,157
2985,2026-04-03 11:48:22,11,design,6696,5022,342,39,23,319
2986,2026-06-13 21:31:08,21,tech,19404,14163,461,192,141,117
2987,2026-04-06 14:33:45,14,design,5135,3570,262,7,20,395
2988,2026-05-16 14:04:33,14,tech,11311,7738,187,49,152,437
2989,2026-05-02 06:48:41,6,tech,6743,4647,122,40,77,159
2990,2026-03-20 22:30:31,22,business,1092,719,12,3,7,182
2991,2026-06-30 14:21:45,14,tech,24593,20179,468,122,377,362
2992,2026-06-09 10:40:16,10,tech,4773,4445,92,48,84,342
2993,2026-06-07 17:08:05,17,tech,614,537,16,6,8,340
2994,2026-03-17 10:03:00,10,tech,4280,3617,72,46,38,330
2995,2026-05-25 16:04:39,16,tech,444,340,12,3,3,338
2996,2026-02-24 16:24:26,16,tech,2649,2071,45,21,18,517
2997,2026-05-13 16:56:05,16,design,2142,1422,92,4,7,347
2998,2026-08-06 16:21:28,16,design,1372,1111,66,6,4,268
2999,2026-05-27 13:59:00,13,business,836,702,7,5,4,116
3000,2026-08-09 20:13:04,20,tech,6302,4829,178,69,45,532
3001,2026-07-24 10:26:40,10,business,7043,6332,105,34,59,153
3002,2026-06-08 15:39:24,15,business,6343,4259,125,31,29,164
3003,2026-03-21 08:53:19,8,business,3654,2777,52,19,27,173
3004,2026-05-16 10:14:49,10,design,2129,1978,173,15,9,329
3005,2026-07-07 18:20:15,18,business,321,230,3,1,1,106
3006,2026-08-02 17:44:48,17,tech,2650,2343,47,29,42,442
3007,2026-07-28 08:55:46,8,business,6688,5904,147,25,41,210
3008,2026-06-15 11:28:34,11,design,10087,6563,351,33,27,322
3009,2026-02-23 14:32:45,14,design,9687,7813,636,48,43,308
3010,2026-05-20 09:59:24,9,tech,3141,2506,91,20,22,445
3011,2026-03-05 16:19:17,16,design,2352,1737,102,12,9,354
3012,2026-05-23 08:57:44,8,design,4336,2868,190,15,12,375
3013,2026-02-23 15:08:30,15,tech,3812,3477,110,24,40,334
3014,2026-05-07 17:50:42,17,design,7965,5967,497,44,12,306
3015,2026-06-10 11:02:12,11,business,7824,5946,149,21,50,156
3016,2026-04-16 18:00:29,18,design,8799,5744,362,20,27,326
3017,2026-06-13 16:44:28,16,tech,15673,13409,406,148,250,264
3018,2026-02-22 11:11:33,11,tech,5624,4690,99,27,92,450
3019,2026-03-18 19:57:32,19,tech,1084,986,32,11,14,333
3020,2026-03-21 04:00:42,4,design,1662,1134,69,4,6,311
3021,2026-06-22 03:22:58,3,design,211,179,14,1,0,296
3022,2026-08-10 23:41:31,23,tech,9000,8133,204,87,127,462
3023,2026-08-14 10:44:28,10,tech,11520,8550,326,54,103,199
3024,2026-03-03 11:55:45,11,business,58355,55273,678,218,280,136
3025,2026-05-24 00:52:22,0,tech,2131,1705,43,14,26,407
3026,2026-02-23 16:16:39,16,design,1682,1382,83,9,4,352
3027,2026-07-20 09:27:07,9,design,4823,4518,397,19,14,259
3028,2026-05-10 15:33:40,15,design,385,348,28,1,1,418
3029,2026-05-31 16:20:55,16,tech,540,411,12,4,6,490
3030,2026-05-06 19:32:08,19,tech,410,273,9,3,3,447
3031,2026-03-29 14:42:00,14,design,2333,1593,113,7,4,272
3032,2026-05-23 15:00:37,15,tech,2199,1666,33,10,28,435
3033,2026-07-06 11:04:57,11,design,10228,9103,777,38,50,320
3034,2026-06-15 06:13:34,6,design,896,607,41,3,3,302
3035,2026-07-11 14:14:06,14,business,1913,1559,15,14,9,155
3036,2026-04-17 17:55:01,17,design,2813,2384,202,14,8,249
3037,2026-04-26 14:56:37,14,tech,2878,2528,74,20,21,406
3038,2026-07-23 15:04:38,15,design,326,251,12,0,0,244
3039,2026-04-19 12:39:59,12,design,32447,27648,1637,75,139,303
3040,2026-05-09 11:10:48,11,design,52712,34791,2740,221,160,316
3041,2026-04-10 12:20:27,12,tech,6530,5670,203,45,57,655
3042,2026-04-06 05:44:28,5,design,5451,4142,288,20,10,263
3043,2026-03-23 12:28:23,12,tech,7951,5651,155,60,69,583
3044,2026-05-01 09:00:43,9,tech,4750,3141,104,36,42,313
3045,2026-07-10 17:20:30,17,tech,282,185,6,2,3,471
3046,2026-02-23 13:34:54,13,business,17038,12372,170,111,75,201
3047,2026-05-29 11:43:19,11,business,14053,11807,226,58,97,166
3048,2026-04-24 12:17:32,12,tech,1798,1393,44,7,13,504
3049,2026-08-03 23:37:12,23,tech,494,461,13,5,5,334
3050,2026-03-20 08:01:03,8,tech,4488,4001,141,35,34,457
3051,2026-04-19 12:24:11,12,design,5251,4096,323,31,22,303
3052,2026-07-11 09:16:25,9,business,831,756,14,7,6,216
3053,2026-07-04 13:19:28,13,design,5990,5103,330,31,24,285
3054,2026-05-26 13:10:16,13,tech,719,559,13,6,8,257
3055,2026-06-09 15:26:43,15,business,1903,1247,27,11,7,153
3056,2026-04-09 22:51:16,22,tech,14242,10309,383,136,84,310
3057,2026-05-16 11:59:12,11,tech,2106,1775,60,14,17,371
3058,2026-06-23 12:23:55,12,business,4827,4036,74,32,17,133
3059,2026-04-16 18:24:26,18,tech,3018,2831,96,20,27,174
3060,2026-05-30 23:59:34,23,tech,507,422,15,3,7,236
3061,2026-06-22 18:07:01,18,design,60717,46646,2421,360,268,311
3062,2026-07-23 06:48:16,6,tech,6803,6393,201,56,87,376
3063,2026-06-12 12:40:34,12,business,1723,1417,23,6,11,136
3064,2026-02-21 08:35:36,8,design,90751,83005,6762,472,357,178
3065,2026-05-24 11:29:11,11,design,2166,1986,105,12,8,302
3066,2026-06-22 20:26:23,20,business,305,239,2,0,1,138
3067,2026-05-05 20:36:04,20,tech,2800,2050,47,16,22,529
3068,2026-05-12 17:14:34,17,design,7867,6786,481,30,33,259
3069,2026-06-14 17:55:39,17,design,128672,87099,6952,298,469,263
3070,2026-03-14 19:12:55,19,design,5788,4646,342,33,22,383
3071,2026-05-13 09:11:49,9,tech,6924,6522,219,36,118,263
3072,2026-03-17 11:54:39,11,tech,38681,27167,596,156,299,435
3073,2026-07-12 16:38:52,16,design,3079,2045,141,15,9,301
3074,2026-08-09 09:30:27,9,tech,1399,1122,35,10,14,535
3075,2026-02-26 14:08:29,14,tech,1119,737,25,5,6,487
3076,2026-02-28 17:40:02,17,tech,1633,1207,39,11,19,399
3077,2026-05-22 23:27:50,23,business,12784,11626,169,46,91,205
3078,2026-07-07 09:28:15,9,business,939,744,18,4,6,144
3079,2026-03-20 00:51:46,0,design,2391,2264,150,18,10,285
3080,2026-03-26 10:16:49,10,tech,6138,5286,190,32,63,368
3081,2026-03-30 11:11:49,11,tech,40371,37663,1303,309,404,413
3082,2026-06-02 20:10:08,20,tech,15392,10551,359,61,119,536
3083,2026-04-20 09:16:34,9,design,3230,2251,197,11,12,306
3084,2026-06-16 14:42:42,14,business,26155,24150,413,86,99,117
3085,2026-05-27 18:38:22,18,design,12297,8265,598,26,49,190
3086,2026-03-21 11:50:37,11,tech,5286,4548,119,60,57,464
3087,2026-03-02 12:05:15,12,tech,1471,1287,39,13,14,464
3088,2026-07-24 11:43:08,11,tech,18836,13670,537,122,171,540
3089,2026-04-10 16:56:10,16,tech,7691,6558,156,92,94,376
3090,2026-05-21 01:08:05,1,tech,558,473,9,5,9,357
3091,2026-06-19 20:06:35,20,tech,2526,1891,74,22,15,317
3092,2026-03-04 13:25:59,13,tech,696,564,11,2,7,498
3093,2026-07-07 09:51:01,9,design,3323,3130,201,10,15,226
3094,2026-05-12 08:27:49,8,business,2168,1904,36,7,9,147
3095,2026-04-08 10:51:59,10,design,18374,12596,973,57,29,240
3096,2026-06-05 14:15:21,14,design,710,527,32,3,1,366
3097,2026-05-29 17:40:56,17,business,10555,7106,127,51,61,119
3098,2026-07-02 18:03:34,18,tech,917,812,24,9,15,423
3099,2026-03-26 12:41:59,12,tech,5736,3798,129,41,55,601
3100,2026-03-14 09:54:25,9,design,13125,10265,900,35,47,348
3101,2026-07-29 17:15:15,17,tech,5475,3888,131,53,72,305
3102,2026-03-17 07:10:31,7,business,4294,3190,93,23,19,168
3103,2026-05-23 15:25:15,15,tech,2116,1628,34,18,22,212
3104,2026-08-02 15:01:37,15,tech,738,660,14,7,9,389
3105,2026-04-30 10:51:18,10,design,24193,20351,1041,81,79,343
3106,2026-06-05 07:31:10,7,business,1737,1162,28,9,7,236
3107,2026-05-06 08:57:14,8,design,10519,9515,623,41,32,264
3108,2026-04-22 00:55:42,0,business,828,557,12,5,3,175
3109,2026-05-27 16:20:31,16,tech,3729,2774,90,18,31,281
3110,2026-07-10 09:46:20,9,tech,12226,11438,335,92,180,429
3111,2026-05-19 07:53:08,7,design,16971,15746,1325,97,70,268
3112,2026-06-16 05:56:02,5,tech,249,189,6,1,1,382
3113,2026-05-30 09:11:59,9,design,13194,12037,685,73,64,251
3114,2026-03-15 09:52:46,9,business,1474,1046,24,4,6,114
3115,2026-03-23 14:02:09,14,design,2852,2396,154,10,8,313
3116,2026-03-08 19:05:56,19,tech,4866,3778,148,32,64,291
3117,2026-04-17 17:57:10,17,tech,13099,12316,401,83,239,347
3118,2026-06-21 07:37:03,7,design,1581,1076,61,5,4,194
3119,2026-05-23 15:57:22,15,tech,4955,3454,132,29,42,473
3120,2026-06-27 12:19:43,12,design,2994,2646,216,14,13,351
3121,2026-06-10 11:15:11,11,design,1983,1344,96,8,4,307
3122,2026-07-30 14:25:30,14,tech,817,736,23,8,9,378
3123,2026-02-27 09:13:13,9,design,2747,1859,137,12,10,329
3124,2026-05-06 16:05:57,16,tech,3194,2363,84,19,29,411
3125,2026-06-25 23:12:49,23,tech,5883,5246,195,33,74,321
3126,2026-05-31 18:01:22,18,business,14570,11856,310,51,92,107
3127,2026-05-03 16:22:15,16,tech,15210,12445,431,126,135,259
3128,2026-08-02 10:36:45,10,tech,19089,12474,433,137,231,91
3129,2026-06-02 17:06:45,17,design,4230,3459,236,11,7,252
3130,2026-06-25 16:13:08,16,design,11180,9387,586,44,31,193
3131,2026-04-06 19:20:30,19,business,2249,1926,55,16,19,169
3132,2026-04-24 09:01:03,9,design,20532,17568,1201,82,87,303
3133,2026-07-25 11:49:48,11,design,1074,810,69,5,4,340
3134,2026-02-21 06:32:39,6,design,1004,832,50,4,3,302
3135,2026-02-27 09:29:17,9,design,1225,1070,74,5,4,268
3136,2026-07-20 13:25:29,13,tech,8561,7904,193,55,88,405
3137,2026-06-09 20:08:31,20,business,4679,3188,56,21,20,121
3138,2026-06-09 11:12:47,11,tech,3093,2844,74,42,42,324
3139,2026-06-21 17:41:43,17,tech,3171,2426,94,14,44,234
3140,2026-04-26 15:05:53,15,tech,2050,1907,65,19,21,404
3141,2026-08-09 18:13:29,18,tech,16436,13868,388,102,180,526
3142,2026-07-02 19:43:59,19,tech,14845,9978,369,51,152,263
3143,2026-04-26 18:25:07,18,design,7322,6765,393,24,21,304
3144,2026-05-05 14:30:13,14,design,635,450,28,2,1,376
3145,2026-06-17 19:28:43,19,design,1990,1415,80,9,4,228
3146,2026-03-16 17:15:41,17,business,33966,30730,668,188,285,116
3147,2026-05-23 16:35:20,16,tech,5411,4833,160,52,80,264
3148,2026-07-04 18:59:37,18,business,2937,2362,50,13,16,104
3149,2026-03-04 08:35:05,8,tech,11537,9913,383,65,131,587
3150,2026-02-24 20:56:16,20,business,6731,4916,87,45,25,122
3151,2026-04-21 18:40:58,18,design,3379,2656,141,13,14,353
3152,2026-06-10 14:15:21,14,design,3346,2276,128,5,12,278
3153,2026-08-10 14:30:53,14,business,910,802,22,5,5,137
3154,2026-05-12 16:08:08,16,tech,722,629,21,7,10,443
3155,2026-07-26 10:24:09,10,tech,2176,1948,56,14,29,320
3156,2026-04-21 08:39:55,8,tech,6351,4996,103,69,95,507
3157,2026-05-10 15:26:25,15,tech,9789,9193,284,55,80,521
3158,2026-06-25 14:22:04,14,tech,9962,8289,317,106,151,385
3159,2026-05-16 10:42:32,10,design,2043,1582,99,12,4,287
3160,2026-03-30 17:20:09,17,tech,992,929,23,10,12,257
3161,2026-03-29 07:10:24,7,business,1603,1373,30,5,5,212
3162,2026-02-21 09:39:18,9,design,5107,3642,309,25,18,267
3163,2026-06-14 13:42:53,13,design,478,334,18,0,1,333
3164,2026-06-15 10:12:51,10,business,6027,4308,102,37,42,137
3165,2026-04-22 04:04:35,4,tech,581,455,13,4,5,384
3166,2026-03-22 15:10:14,15,business,2451,1814,52,15,17,155
3167,2026-03-08 18:31:35,18,business,5625,4967,61,22,36,113
3168,2026-07-31 23:37:45,23,tech,977,791,17,7,8,319
3169,2026-04-23 09:45:16,9,design,3943,3060,157,16,14,271
3170,2026-06-22 09:33:01,9,tech,3799,2649,83,29,29,536
3171,2026-07-30 11:51:12,11,tech,288,259,5,2,2,405
3172,2026-07-27 20:00:17,20,tech,10096,8048,212,58,72,468
3173,2026-04-20 10:28:56,10,design,2128,1515,126,8,8,354
3174,2026-06-03 13:58:46,13,tech,4051,3740,136,47,66,446
3175,2026-05-09 16:07:08,16,tech,3759,3454,132,28,32,388
3176,2026-06-27 06:43:48,6,tech,634,534,18,6,8,314
3177,2026-06-26 10:10:34,10,tech,2626,2008,41,14,32,384
3178,2026-06-30 11:41:41,11,tech,30873,29308,750,416,396,457
3179,2026-05-03 15:33:00,15,tech,5031,4663,102,61,84,545
3180,2026-04-22 09:03:25,9,tech,5588,3839,150,39,62,399
3181,2026-05-13 22:52:16,22,tech,4061,2857,77,38,32,448
3182,2026-03-22 12:21:13,12,business,1965,1699,17,14,15,100
3183,2026-05-12 14:03:38,14,tech,213,190,5,1,2,233
3184,2026-05-27 15:23:30,15,tech,903,848,24,8,8,412
3185,2026-07-07 17:52:27,17,tech,8251,7007,156,94,119,448
3186,2026-03-14 03:35:19,3,tech,4177,2938,62,22,41,336
3187,2026-07-14 10:21:43,10,design,5347,4446,225,17,14,249
3188,2026-07-10 15:18:02,15,tech,5501,4063,99,60,40,271
3189,2026-05-24 11:42:12,11,design,4174,3779,255,13,9,364
3190,2026-03-25 09:36:00,9,tech,7080,6498,148,87,75,398
3191,2026-05-10 10:18:37,10,tech,15125,12609,435,159,220,234
3192,2026-05-21 13:48:23,13,tech,513,350,7,3,3,257
3193,2026-07-22 08:52:57,8,design,685,482,37,0,1,290
3194,2026-05-14 12:21:27,12,design,3839,3631,185,26,8,282
3195,2026-06-25 12:27:49,12,tech,7116,5482,110,70,86,149
3196,2026-04-22 12:58:54,12,tech,36631,28957,1103,407,369,435
3197,2026-07-23 12:01:38,12,business,4939,4452,86,35,23,158
3198,2026-03-27 16:10:38,16,tech,2315,1659,52,8,25,406
3199,2026-05-28 15:07:56,15,business,5420,4334,90,18,31,140
3200,2026-02-24 18:43:51,18,business,1946,1756,44,14,16,113
3201,2026-07-31 15:40:30,15,business,3296,2246,26,19,14,63
3202,2026-07-13 10:50:46,10,tech,20634,18874,495,121,353,444
3203,2026-04-07 11:44:48,11,tech,2423,1729,43,11,16,356
3204,2026-08-14 16:50:18,16,tech,3345,2349,72,23,45,296
3205,2026-05-18 17:36:36,17,business,2931,1906,32,16,11,173
3206,2026-08-16 17:57:31,17,design,1502,1044,73,5,2,302
3207,2026-04-06 15:38:51,15,tech,4045,3335,112,26,45,450
3208,2026-03-04 15:17:54,15,design,33184,28591,2295,81,144,292
3209,2026-08-06 09:48:50,9,tech,8202,5977,150,61,89,428
3210,2026-03-26 20:49:00,20,design,916,713,56,4,1,297
3211,2026-03-11 12:45:46,12,design,1256,1189,90,6,4,233
3212,2026-03-25 00:00:01,0,tech,3055,2714,79,24,41,505
3213,2026-03-02 01:01:48,1,design,808,610,34,4,2,212
3214,2026-03-27 19:21:28,19,tech,4810,3252,76,21,36,408
3215,2026-05-06 08:13:00,8,business,18422,13577,343,61,112,114
3216,2026-07-20 16:58:52,16,tech,5247,4880,173,29,94,317
3217,2026-08-06 16:08:25,16,business,2209,2081,24,9,20,105
